2609,151305.3141798007
2103,93632.544108856
2375,73066.15382678316
2005,401278.95214694575
2066,29176.293810948293
418,285782.1411308101
19,105803.23179383745
1436,245373.77098637394
2606,237598.89447056747
1371,234658.90712732152
1965,67993.93423095832
142,376833.7371240448
646,172141.3487374859
1767,368825.45739838766
2998,194651.87439690798
907,74040.39974612158
1070,243742.57183489995
1532,99269.25993887575
2300,544958.7945710432
2357,74119.20471629829
2519,357822.4379704651
376,146129.41931282394
21,70193.97181196633
85,384166.0130499902
2529,215400.50570993283
1318,236644.7704530557
2209,87257.24682123358
1964,183692.08535559473
568,90098.254864821
2918,559963.8693673615
363,247202.03585774064
188,120596.18348827293
2644,192549.59116871178
767,384188.4921989771
2792,305732.44327526784
1553,409819.50793363154
2456,68687.71935912919
2309,114397.78868661217
2540,82248.09204030616
808,414675.4463461766
215,58653.935160783374
2342,61431.337997065355
503,279337.4645630351
2191,170452.41074684804
929,93806.18703849276
2994,116523.7227932201
2674,111614.76944194933
2989,216148.37858971002
2782,11119.379647217229
812,101532.85539207057
979,124511.58045096276
2492,477506.1156671804
1433,185141.0369761368
2829,69272.36180419482
1424,349663.27114875347
2344,314471.49687186175
1410,96109.51548573632
1086,248038.82991389497
2363,214782.7805763741
2785,196058.84218543002
84,198395.51930233376
1019,364565.4988319919
1369,50978.805605198606
2654,460447.1328605499
1700,99309.20276011952
7,248355.79914110433
964,137749.66387322696
2144,88951.63097116981
809,146327.01919436717
1651,146597.77494876584
2541,108558.75086116695
1701,65681.56460911095
1261,74418.1814285315
70,350648.071145756
218,207591.4228769745
2886,291037.9332507289
918,79313.39902192932
1502,117149.4593310148
1147,359209.49224817805
2643,70425.5755338299
1808,234279.77528874076
2768,174623.0411806129
1158,85495.11183243366
2063,194707.22513848147
531,108091.71852945941
2879,319951.84957517404
397,246827.09322006465
2080,358413.99440520105
326,130371.00390328304
848,473896.86873193464
1232,304635.4170993429
926,89629.62507737183
2055,380278.1197904394
584,97358.11302466092
1497,314764.57782763586
2355,300094.4682382128
1422,388812.0323791375
314,534558.5861571764
1841,37832.741672767865
2726,319465.0204610533
2656,71470.82239543962
538,55693.81030752098
2075,81473.6334366398
1917,109001.65661051714
1172,145220.04165007715
1592,34380.4682689356
858,210857.40810573308
1816,178973.04392900565
49,177510.7465932866
1146,88151.75511249744
2651,263548.56139360095
1138,168062.73538352243
2350,129896.16268848538
1504,206080.02775262194
2396,387293.33179187
2365,219456.90351713117
501,40256.97044389967
2776,-22363.10845562154
1957,220822.75996383117
1928,283221.6856264762
1646,50728.54273406994
1500,134768.1016309252
1671,66607.63121330821
714,61725.00746789231
431,182875.6844819376
896,64847.39099121054
2598,47219.88550139243
1101,80872.6611205993
1379,42518.57869461251
849,244486.7564775478
1675,324411.06610011
773,63748.66503574915
2816,357840.77860533283
83,133217.40921930232
2723,411642.41597157007
2298,36101.10143840847
2166,123544.99307394597
1911,160552.67326339867
2042,219255.0001220105
547,50010.86185609974
626,62892.62171367707
1955,413219.49366128875
857,140120.2698711972
994,135986.41193414142
1583,414601.8872740414
623,52606.70496927053
1631,57011.199726937026
1530,145066.1566955913
1321,76651.89638060478
991,296725.4269806957
727,72689.48554955555
1802,340245.5264592622
453,367527.0574464393
1313,63205.37703963838
1015,63226.82368318108
2026,306585.7854779278
1301,124347.73351468025
831,202360.7604411574
137,412682.9607250987
2571,475443.7390019601
207,351774.54077418876
1069,39224.363816323224
1394,87477.65647928703
826,272315.4074195566
1192,366056.627599417
2221,38528.2657284651
2689,115263.44261666542
1920,256338.5919112623
1703,259105.97280119857
1323,366518.60611596296
1471,40180.25524574808
959,226502.99216878015
2539,58822.63976768293
88,258595.41384836283
1588,347572.61072590353
690,198876.43024607905
911,96605.1147714146
685,107042.16418049732
1049,469732.2885716555
1331,319725.0694294516
232,73738.67466421888
2076,196686.22471872446
15,384530.903762348
2711,245457.19793517908
1356,242939.6000343341
2671,86169.15966759433
2126,283330.22204547015
2181,115792.12927729773
1273,432827.9723958192
330,288540.70648194506
2707,450183.94335699617
897,357485.7782951571
764,119488.27076529809
248,195674.17376249173
688,287976.68124526064
390,56130.809627789095
2483,280277.45696381584
2261,64944.103630022284
2550,118834.37307995315
1607,87321.23750508469
1973,103428.66359305337
1879,60446.994368290034
87,142307.28130070568
2732,190250.69940878305
1649,378313.5382332497
917,538044.7521892542
2251,172115.36686671484
1881,31166.36139801896
1735,180936.30669019648
830,84680.60502713681
930,129976.02175496679
1722,88405.55703257154
256,557882.0641198674
352,587541.6266817879
1464,104275.99682595913
2134,279731.20285152603
1915,114800.2741314968
814,177614.9910532243
1459,282854.3886803637
1239,69914.70356045512
2215,73132.53960035808
2238,113848.11671947855
1363,103322.41517162276
2277,338787.23427587596
341,215282.52577651938
357,240554.46210791674
1415,182314.00371580332
512,31911.65592157314
2687,97667.85208161382
641,407029.82966194337
1169,109873.78136477032
1151,115871.44448451509
1286,100417.96365602381
627,155840.66576112297
228,171212.8414144239
2667,219181.4908968557
1780,107122.79693709793
592,313905.6800499708
2924,381313.0505123413
2142,205507.00239869163
99,102731.38574744179
935,146207.7101206661
141,177327.9065344743
1419,177503.90550133362
2856,116818.91722037451
523,502929.6090748153
318,124106.46282045255
2867,74325.36188403307
2270,171162.19002906771
1978,92255.88930553723
271,358905.97306214325
2217,170514.13034803665
1632,209659.81758554748
1708,97184.95335357409
2154,111182.07198750174
74,80299.83272844415
2946,341875.16884645895
67,129277.46439286541
522,222220.3426137866
1383,109481.84575687871
2064,84679.79103229562
2755,314057.8621270052
2940,300442.5238093806
1805,179504.1182445033
1295,84921.54314667596
1642,312125.78157051554
183,310441.8748939935
2036,71311.19090913603
2253,83202.52949447872
2614,320797.8108067695
2405,200245.91321321265
294,67560.9159816643
686,283437.1500971516
440,73237.37204047445
1085,128165.27084284967
432,151355.65010674595
2364,72559.70227181527
1022,39160.21296531489
2369,335041.35360590497
2680,182561.56666708173
1537,234748.5477626123
962,197561.58306326863
1790,262359.08998467977
2473,80853.52824832287
661,67536.34457148852
1729,40391.06233181355
1814,458284.42700858874
2440,434394.92601066025
1392,249792.30074851523
1798,318979.8182849448
1302,241788.59673013148
2499,129364.0937738188
1494,137901.42752741592
2168,232863.70083701602
2471,211177.61199276434
731,40247.2721607925
1402,264638.8221194831
1520,14737.053814579976
2044,150693.85283265126
480,112945.52298252522
2014,313295.34510718076
499,100568.73375134474
2990,319482.45154959604
658,71148.07163739807
2553,98616.58050151971
750,71467.9665448132
1405,146676.2915301162
2034,183175.22894540714
576,272001.6635547984
2522,65468.27581099212
1921,204101.59764707022
2766,75368.42076275389
2884,53071.32017474455
1485,134706.14278074412
784,54265.2689752987
92,81757.50395187631
1071,171087.7679301875
2447,25036.687540461447
721,87779.99360093713
2757,76740.0365903919
1010,346055.0282122937
1751,481205.9653764096
167,64261.132442785754
909,83604.48139585687
2683,69108.35584799964
928,208383.28683286946
602,175437.99030307174
208,268917.9211638912
484,237082.94240747712
1179,25405.23457381975
2635,135155.77406930306
1848,215592.9465778701
316,65932.66278582696
1195,277279.72296311567
1246,368845.85925112636
276,80740.55478684904
1827,252936.3561932067
2248,69636.384134371
1381,272287.9663696536
1806,67982.32812818147
1812,438718.83146216616
73,294832.5522652973
2392,296502.897599268
2765,131405.19419322186
2815,369659.0313351744
1561,205376.99287698642
2783,112938.56251806885
999,87407.3781941936
2690,151559.6965764877
1226,80939.38540978372
1868,199924.2536272594
2698,482160.3582064904
450,246771.6131998868
2105,380540.1718355414
581,211811.8338623372
513,56367.38581436342
2216,107951.41877781558
2601,104802.93075835933
558,85560.72907767237
1803,172881.17486257871
333,46406.37805953363
2361,153506.08726529893
1980,306113.555298312
963,108403.09439963092
384,204615.57428614685
541,157663.76123479966
1196,352713.4832775557
1017,293771.7315578882
1949,175186.03815193594
295,121028.73318459473
833,464548.99210241117
1428,238857.67917318537
274,109503.34051920245
2881,252982.2236942562
2021,424452.79582157626
2348,111366.53554004128
2498,155374.2854106171
437,47198.7377846484
265,148041.5088704053
442,110838.73900298297
2558,313279.2805306845
2544,457147.70850198565
108,126262.91576470062
447,87736.20076364493
2091,101310.41222734668
1699,360727.39809708425
580,563030.6259848865
2395,131506.33953423932
2845,190911.82728388673
1878,118129.85283188014
10,14888.430900083167
1201,182310.07890258398
757,137722.01460598552
2538,122339.04913204018
824,33524.081401069925
1526,180612.01582290235
247,202260.36081712396
2138,85861.16980472057
1910,62057.29476789458
1326,304051.672859432
2929,62358.99066034963
264,310283.76199329627
424,85162.87154343656
298,203815.77338370238
578,212120.5593053359
1387,288443.35727364547
1177,116350.54100836671
2720,200105.99053535072
1556,322895.5256661383
938,365792.680640518
1668,474396.850529574
411,60692.74108462246
1452,427985.8450278152
1230,171456.47170737578
1894,432146.18075339525
277,433962.5697733375
2389,220062.20285790847
2000,352339.9042613483
364,45697.372826695304
1278,527787.4957260367
1305,69859.1013130688
1334,80468.62053167957
2048,105176.34826914668
2923,42048.606092861766
2158,213235.68795258983
1375,122404.2870816335
1336,68113.84241895561
2859,321462.2872988368
625,333373.4517238383
2018,138543.17059212274
491,112155.81139757944
1259,252176.08626064615
1266,354087.1266305805
113,100630.13974321405
1904,141478.2733502604
760,100246.41807915956
1475,398029.95117573644
2160,125189.24910298026
2960,126970.67685336436
2110,120663.44060576598
419,369619.350216984
827,111478.6593933851
876,76406.38968246068
2022,253789.05009569472
2672,53641.84058237235
171,492254.5893051547
120,362531.90009749244
2543,92818.50385734878
502,38181.00584010463
293,107616.6150021832
2454,313485.9071628647
2147,52721.55452729424
2638,97749.94131615963
434,440634.79804437887
2227,61430.213407156836
1262,270017.53615472314
669,197336.72533177416
969,32620.66767055132
383,189483.73590391583
1584,382932.0010745754
2104,68923.3057520383
122,133021.4737957324
1092,134538.095073009
1293,470905.491594659
736,334772.006789758
1053,124915.40457862079
591,352686.12756315654
1925,181959.18766702904
756,198564.57757296434
817,195756.77125849135
2067,113643.36245214194
2182,46539.02147174839
855,305531.0200197422
388,128134.81304350418
304,181426.11479920725
1717,41948.373871446194
1220,223592.43943177751
546,99673.12670706997
2122,380878.9796977218
1589,57845.719746324685
1989,202056.18862926352
1322,282838.8347532456
847,74181.24801541581
2759,349991.2180111888
2660,89414.39674559848
2045,66332.58650647574
588,524943.0394454813
2958,110636.16940239831
941,249635.7645661563
1778,112124.02564570632
2404,96637.39903899249
759,79042.17245860468
1724,66062.50113959446
1581,316292.514729159
2476,167276.00787455277
1541,135317.10992961391
1788,53395.5957396031
1468,57831.530433926484
1638,333346.9849538641
324,55821.60599995223
1106,105926.05655969311
433,50719.803309139854
2898,390935.8143604124
13,70773.92156552509
119,395203.3346120981
1555,329699.63087816443
2515,61335.09195390293
2904,92530.2847435304
435,41222.93351908589
1686,333851.3583652755
1967,170628.276406698
1141,67164.53549353627
1499,207246.12910162145
1353,204882.9368860654
2381,135225.16473406408
1099,228949.48374387497
266,84032.9752456369
2575,40651.88780404304
339,94395.56758373402
445,82425.75205439553
1447,91223.86902469242
1088,69485.9229742088
1636,435339.6287852981
328,378333.38077221037
1685,80990.72905191407
1300,331739.8488799023
2999,110557.88632171373
436,23862.964501371545
408,177580.88967081957
675,117858.18043324284
2551,150552.2121872157
2533,361276.0277616872
1548,562640.4097679203
1203,181641.35269422724
1417,117475.3659199488
2804,282830.1738201097
466,189743.7760245967
2317,163102.59979488348
529,445004.19330187084
870,289050.074534518
2297,121978.20667704166
2618,194163.84848348933
176,320866.7413340142
2706,304188.1034148887
990,69007.49954784296
1329,304747.598027342
459,342560.6437676508
1063,265592.5789888434
1575,184650.80305772834
1535,261060.30642773153
2882,120731.28679135704
2855,229345.8474812626
2366,145101.41200479714
1547,311263.015432351
1109,214913.47114308277
1316,150979.6687767327
2874,56435.596388683254
2933,197874.84408059038
2500,106224.80075179951
1657,233547.35546998229
2604,280729.359846237
924,182384.4565916742
2289,230841.40838124062
1253,429833.8847803312
2414,122525.13367823004
1992,115949.86171987133
2394,32392.05147566642
906,133127.0495595476
945,310347.20380084694
2688,339614.57111094316
2314,98067.3738267285
1830,292714.9810881763
1884,212967.9008337333
1876,148548.19131717389
240,210751.3134058815
2679,161781.68302411083
463,311502.05616972427
89,374064.0938449425
1021,80704.09003307305
2617,139825.67557955254
2534,121799.80146337334
729,198482.3060818151
2964,43684.306247104345
2634,286752.8716764823
2666,60297.73318420034
2030,181321.91307779195
1139,340094.733614047
206,83418.48518291237
1267,391766.11459660326
1529,234000.4202983359
980,333461.41544197337
370,234793.7216519739
509,81351.61108454093
2786,71343.61053572709
2149,338943.61701235175
2098,316741.39468986343
402,155064.5701180368
1963,67807.98801284075
2006,316467.20147811185
880,186359.29158976697
2779,230304.20394119073
992,552499.7212617765
1395,361880.17569891375
14,118466.13275328923
2184,338124.14819460455
1681,138955.25969190776
609,55270.48718379732
291,96530.68579434943
1279,67900.24488132837
2847,139137.18835271633
1218,141946.60711859845
2605,87610.45909099324
395,330134.2776336891
386,232677.75543006393
1,171379.95150437742
1865,202193.1200513439
2092,132287.43544888723
2922,259505.05913920078
783,306975.46416062297
210,381424.96276166546
1004,334513.0070038898
2934,329490.6885982645
1469,410641.06011809246
2207,53357.724544692304
2100,174400.40884323893
679,74888.98460691083
1199,173068.48760206596
1335,56657.27516391845
1757,105277.65436734009
1097,255906.96944340828
474,64444.195649209265
1490,70643.1635275638
2171,378315.05717287556
1131,71194.42590052617
2684,158611.03380327497
2428,330013.4515599578
1902,230522.9575276348
1941,422784.7481317567
110,74734.65851075845
842,192746.31847906037
819,273311.149052881
1623,396048.3526981664
788,459255.22877070546
1127,107341.32341976814
377,60602.01245066836
337,472521.8880354366
2037,121237.2455975584
2119,378303.5546175265
984,114920.43655363277
2333,43503.817119316765
2811,231779.58064928878
1514,387223.5220476434
2085,449755.60772577475
789,425334.77209506795
804,123009.92819497063
36,305634.54754200985
1104,67775.8644259497
1023,157722.49460153902
2430,299175.1336029817
2093,328321.7087539645
2936,305321.38949553476
872,112094.55483003632
570,378889.1438372695
838,351016.1715493129
1567,75600.50386969227
405,306926.4262011222
2362,199422.26798475065
1458,293353.87937090383
956,381218.48226890573
883,80138.05110747663
2731,82174.3127497198
495,239859.55025429837
486,347301.2605000881
793,343333.0584610305
1873,384167.424678413
275,267722.549645521
2384,219302.98313516908
343,204470.28445481518
2303,456955.940709198
448,92390.35520276043
583,298726.5330308812
1159,121329.41218059516
517,461530.82361229137
392,204178.9544926408
211,129965.5620501816
351,367298.4667714068
2461,68908.91931492943
2101,284064.29839148105
391,120830.10788029351
1441,49342.80000964717
882,487505.9166486011
925,71573.34258616452
2116,87791.3687083006
1777,58346.73180268974
2175,140351.29690516522
25,140977.44315572834
1568,58801.29105087719
1205,100017.54583856094
1694,241648.90847566377
1891,260483.77278867317
708,103175.55991301117
1187,357571.52008196455
2818,415232.1124573196
612,205519.2760055238
170,55069.352496595566
47,203428.58984138927
944,109741.95590686989
2192,260550.38521082667
2115,178440.9675656502
1577,32836.88864853834
346,117706.46356365569
2157,311736.391273071
1599,115888.38493533687
1655,584086.7655629433
490,50731.59604526417
2274,127947.71084686607
1501,414158.16393135535
117,395308.837656894
2594,178325.41815822342
2863,84247.98783809104
116,244867.0251839588
611,122577.30605349831
2901,155383.20640325197
2009,159618.21408495068
779,533746.8895730964
2854,66497.18167845071
861,267557.14375854627
332,71727.99229279639
1862,222977.89084306534
1971,373386.6707145098
1854,382611.957252456
2023,147171.48593835346
488,318264.787247872
1543,153082.95884985052
2588,403976.1651882505
1720,131341.52019047373
1624,383001.6941431431
1855,122557.95494490866
948,76924.71876531772
1057,451559.009001334
1733,50231.61765565505
2637,324832.44236270804
852,269108.03614382417
1242,184590.57902879294
755,136858.12377407646
2294,195473.83418123506
252,140482.44594233666
1641,57208.80999021993
1163,62503.64336365454
1728,37130.705225881036
888,90081.53097595336
1206,101255.35543248543
873,60496.677618642694
859,96671.81386369091
1003,376513.915356473
2306,70957.74647600409
922,76854.12687505392
652,201275.1187316174
2081,210927.69717374622
287,414771.6523817738
2431,79630.06005319949
1560,332024.6628752958
2176,37970.8275413442
1080,136774.23026182337
289,258984.0231148363
2585,195478.5402439084
1692,270631.3079724762
620,319325.60672982584
1756,332852.7624680637
2872,81528.69034076457
2565,42706.17080570755
1002,126419.1927272138
2501,390364.7070330074
396,136480.85405890917
1111,72301.08556745888
1061,75752.63930711852
1275,58768.137329902704
1598,185350.45807684393
2174,412774.8878751253
1120,22453.543748370284
1280,366333.1690755572
1384,50114.35573835204
1953,275735.38094473846
50,393152.0140286622
1976,239574.29276253196
1923,80585.92281924695
785,133091.27222923635
1712,135388.60122537828
234,118047.91713740764
2746,16550.462146533013
189,218413.57070164286
2708,100283.73978994518
2593,-11528.413833233577
1393,281367.9407803255
2631,291598.29652775923
2869,254785.36467620597
2370,434273.0789842498
1209,228108.908693854
385,113345.9437001208
2750,100822.52600498546
1784,34579.7882962031
2008,168833.7876909797
1755,47788.10894001759
410,41413.25574448414
2861,102891.35918131356
1345,118090.96393790499
1385,87344.17378823592
1948,261097.76121484282
1229,92074.7353499102
2717,129830.3590155235
2887,357271.1478496019
889,278782.6181371812
2913,73206.52259001162
1348,172545.67311416485
473,292131.90919320047
2692,44555.6196852738
2330,282681.6354548948
2961,64705.51553457502
1425,226022.62734192418
4,171116.7752811879
2387,362143.6067205308
1189,211795.9865264734
1374,142140.9797602923
362,46251.884714332344
2652,75852.71404369074
90,206520.00852372622
1769,79488.1111733276
2247,83255.33303040989
2774,211783.75133836787
5,147683.10693521617
2670,83388.43430255122
150,434795.12929255096
1635,214421.28379112322
292,454686.3506758825
2241,376114.93895471166
1312,403427.5964467061
1847,65713.7313464855
1943,472539.78347179515
1835,283805.83296417055
751,384877.2170584356
2406,584474.9204243815
20,185980.01454569152
1933,388044.86477643286
1411,325899.0741218758
1931,186511.07854538516
933,85920.35624757543
1736,69010.37545230484
1818,223209.41888942066
2987,112178.8390288228
1544,161772.72768730743
52,103394.95476186073
770,76242.59077900839
1639,139593.66716636432
951,153194.27360941176
2521,77447.53460086568
1558,115414.56715265191
1133,120628.42103513636
744,47348.781332421946
606,125755.1912051853
1930,78596.34622144858
1240,100891.32811072307
2977,187271.9846035625
